Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,132.1300048828125,132.50999450683594,131.1699981689453,132.07000732421875,119.59952545166016,6203100
2019-07-19,132.25,132.38999938964844,130.19000244140625,130.30999755859375,118.00570678710938,8340200
2019-07-22,130.0,130.14999389648438,127.83999633789062,128.63999938964844,116.49340057373047,12624800
2019-07-23,128.61000061035156,129.4499969482422,128.16000366210938,128.83999633789062,116.67451477050781,5803600
2019-07-24,128.8800048828125,129.7899932861328,128.57000732421875,129.77999877929688,117.5257568359375,6838600
2019-07-25,130.05999755859375,131.52999877929688,129.6699981689453,131.1199951171875,118.73922729492188,8897800
2019-07-26,131.3000030517578,131.3000030517578,130.49000549316406,130.72999572753906,118.38605499267578,4894600
2019-07-29,131.0,133.30999755859375,130.2100067138672,133.02000427246094,120.45983123779297,7832000
2019-07-30,132.47000122070312,132.49000549316406,131.27000427246094,132.0800018310547,119.60857391357422,5509600
2019-07-31,131.63999938964844,132.0,130.17999267578125,130.22000122070312,117.9242172241211,8559200
2019-08-01,130.25999450683594,130.74000549316406,129.02000427246094,130.2899932861328,117.98760986328125,7870700
2019-08-02,130.86000061035156,131.47000122070312,129.77000427246094,131.07000732421875,118.69395446777344,6574900
2019-08-05,130.91000366210938,131.4600067138672,129.00999450683594,130.16000366210938,117.869873046875,9480000
2019-08-06,130.33999633789062,131.22000122070312,129.58999633789062,130.77000427246094,118.42228698730469,7880600
2019-08-07,129.36000061035156,130.91000366210938,128.19000244140625,130.2100067138672,117.9151840209961,6771700
2019-08-08,130.97999572753906,131.9499969482422,130.22999572753906,131.67999267578125,119.24634552001953,5260500
2019-08-09,131.8000030517578,132.75999450683594,131.22999572753906,132.0399932861328,119.57237243652344,4677300
2019-08-12,131.5,132.6999969482422,131.2899932861328,131.92999267578125,119.47273254394531,6852100
2019-08-13,132.3000030517578,134.10000610351562,132.0,133.4199981689453,120.82206726074219,5013200
2019-08-14,132.52999877929688,132.5399932861328,130.1300048828125,130.25999450683594,117.9604263305664,7736200
2019-08-15,130.1699981689453,131.07000732421875,129.25,130.5399932861328,118.21399688720703,7251200
2019-08-16,131.47000122070312,131.6699981689453,130.60000610351562,131.36000061035156,118.95655822753906,5858900
2019-08-19,132.5,132.57000732421875,131.82000732421875,132.25,119.76252746582031,4958000
2019-08-20,131.9600067138672,132.66000366210938,130.4600067138672,130.60000610351562,118.26834106445312,7302000
2019-08-21,131.6999969482422,132.41000366210938,130.85000610351562,131.52999877929688,119.11051940917969,6912800
2019-08-22,131.60000610351562,132.1300048828125,130.8000030517578,131.27000427246094,118.87507629394531,7213500
2019-08-23,131.07000732421875,131.25999450683594,127.12999725341797,127.7300033569336,115.66932678222656,15714000
2019-08-26,127.41999816894531,128.0800018310547,126.62999725341797,127.80000305175781,116.59994506835938,8889500
2019-08-27,129.8800048828125,132.39999389648438,129.10000610351562,129.63999938964844,118.27870178222656,20183800
2019-08-28,127.86000061035156,128.8699951171875,127.01000213623047,128.67999267578125,117.4028091430664,9878800
2019-08-29,128.83999633789062,129.1999969482422,126.83000183105469,128.24000549316406,117.00138854980469,6749900
2019-08-30,128.27000427246094,129.10000610351562,127.62000274658203,128.36000061035156,117.11085510253906,7371100
2019-09-03,127.98999786376953,128.97999572753906,127.51000213623047,128.74000549316406,117.45755767822266,5710200
2019-09-04,129.49000549316406,129.58999633789062,128.0800018310547,128.86000061035156,117.56705474853516,4807200
2019-09-05,129.89999389648438,129.89999389648438,128.30999755859375,128.5800018310547,117.31157684326172,4754100
2019-09-06,128.8800048828125,129.22999572753906,128.07000732421875,128.2100067138672,116.97401428222656,6758300
2019-09-09,128.0,128.16000366210938,126.58999633789062,126.94999694824219,115.82443237304688,7684700
2019-09-10,127.33999633789062,129.5500030517578,126.33999633789062,129.5500030517578,118.19656372070312,8239500
2019-09-11,129.86000061035156,131.27999877929688,129.0800018310547,131.1699981689453,119.6745834350586,6203600
2019-09-12,131.36000061035156,131.77000427246094,130.05999755859375,130.42999267578125,118.99944305419922,5250000
2019-09-13,131.3300018310547,131.57000732421875,129.9600067138672,130.77999877929688,119.31877136230469,5369800
2019-09-16,130.11000061035156,130.75,129.3300018310547,129.5399932861328,118.18743896484375,5101700
2019-09-17,129.60000610351562,130.5,129.11000061035156,129.6699981689453,118.30606079101562,4976400
2019-09-18,129.89999389648438,130.55999755859375,128.77999877929688,130.41000366210938,118.98120880126953,4373600
2019-09-19,129.6300048828125,131.19000244140625,129.36000061035156,130.11000061035156,118.70750427246094,4730100
2019-09-20,131.0,132.0,130.2899932861328,131.64999389648438,120.1125259399414,12053100
2019-09-23,131.02000427246094,132.0500030517578,130.49000549316406,131.74000549316406,120.19465637207031,5183700
2019-09-24,132.10000610351562,132.77999877929688,131.33999633789062,131.5500030517578,120.02130889892578,7102600
2019-09-25,131.5,131.57000732421875,130.22999572753906,130.99000549316406,119.5103988647461,4522900
2019-09-26,131.08999633789062,131.30999755859375,128.02999877929688,128.85000610351562,117.55793762207031,7545800
2019-09-27,128.61000061035156,129.39999389648438,126.69999694824219,128.60000610351562,117.329833984375,6006500
2019-09-30,129.07000732421875,130.27999877929688,129.0,129.3800048828125,118.04149627685547,6552100
2019-10-01,130.02000427246094,130.8000030517578,129.77000427246094,129.99000549316406,118.59801483154297,7673000
2019-10-02,132.75999450683594,134.6999969482422,131.22000122070312,132.0,120.43183898925781,12051800
2019-10-03,131.63999938964844,132.3699951171875,130.00999450683594,131.19000244140625,119.6928482055664,6997600
2019-10-04,131.33999633789062,133.72000122070312,131.25,133.66000366210938,121.9463882446289,7233300
2019-10-07,133.08999633789062,133.82000732421875,132.13999938964844,133.16000366210938,121.49019622802734,5427200
2019-10-08,132.4499969482422,133.25999450683594,131.49000549316406,131.83999633789062,120.28587341308594,7870400
2019-10-09,131.13999938964844,131.25,128.52000427246094,129.22000122070312,117.8954849243164,7787700
2019-10-10,128.9499969482422,130.1199951171875,128.6300048828125,129.05999755859375,117.74951934814453,5119700
2019-10-11,131.13999938964844,132.6199951171875,130.82000732421875,131.3300018310547,119.82058715820312,7161400
2019-10-14,131.36000061035156,131.36000061035156,130.4199981689453,130.72000122070312,119.26403045654297,5700000
2019-10-15,133.0,134.25,132.10000610351562,132.83999633789062,121.1982650756836,10008800
2019-10-16,134.89999389648438,136.58999633789062,133.8000030517578,135.1699981689453,123.32405853271484,12434200
2019-10-17,135.9600067138672,137.49000549316406,135.64999389648438,136.1699981689453,124.23641204833984,8434000
2019-10-18,133.30999755859375,134.38999938964844,127.69999694824219,127.69999694824219,116.50870513916016,25868700
2019-10-21,128.6699981689453,129.6699981689453,127.05999755859375,128.02000427246094,116.80066680908203,13823600
2019-10-22,128.75999450683594,130.5399932861328,128.08999633789062,129.1999969482422,117.87723541259766,7613700
2019-10-23,129.66000366210938,130.47999572753906,129.07000732421875,129.89999389648438,118.51588439941406,6693400
2019-10-24,130.4199981689453,130.5800018310547,126.0999984741211,127.5,116.32623291015625,12111600
2019-10-25,127.83000183105469,129.10000610351562,127.30999755859375,128.35000610351562,117.10174560546875,6947300
2019-10-28,128.6199951171875,130.0,128.50999450683594,129.17999267578125,117.85900115966797,7876300
2019-10-29,129.6999969482422,129.97000122070312,128.55999755859375,129.1199951171875,117.80426788330078,4506300
2019-10-30,133.3000030517578,133.52999877929688,131.72999572753906,132.83999633789062,121.1982650756836,9627600
2019-10-31,132.3800048828125,132.83999633789062,130.88999938964844,132.0399932861328,120.46833038330078,7686700
2019-11-01,132.0500030517578,133.0,131.13999938964844,131.1999969482422,119.70198059082031,5541800
2019-11-04,131.8000030517578,131.9499969482422,130.08999633789062,130.22999572753906,118.81697845458984,6140300
2019-11-05,130.52999877929688,131.47000122070312,129.67999267578125,130.4199981689453,118.9903335571289,6257300
2019-11-06,130.4199981689453,131.47999572753906,129.6999969482422,130.9600067138672,119.4830093383789,5450000
2019-11-07,131.72999572753906,132.3800048828125,131.00999450683594,131.42999267578125,119.91183471679688,5873700
2019-11-08,131.3000030517578,133.0399932861328,130.97000122070312,133.0,121.3442153930664,5003000
2019-11-11,132.27000427246094,132.52000427246094,131.3300018310547,131.97999572753906,120.41360473632812,4371400
2019-11-12,132.0,132.08999633789062,131.02000427246094,131.35000610351562,119.83883666992188,5228700
2019-11-13,131.0399932861328,131.49000549316406,130.72000122070312,131.27000427246094,119.76586151123047,5885400
2019-11-14,131.02999877929688,131.36000061035156,130.13999938964844,130.9600067138672,119.4830093383789,4217500
2019-11-15,131.25,134.97000122070312,130.77999877929688,134.94000244140625,123.11421203613281,10495100
2019-11-18,134.22000122070312,135.69000244140625,132.66000366210938,134.8300018310547,123.01384735107422,9291800
2019-11-19,135.0,135.19000244140625,134.2100067138672,134.82000732421875,123.00471496582031,5192200
2019-11-20,135.11000061035156,136.33999633789062,134.07000732421875,135.94000244140625,124.02656555175781,7594400
2019-11-21,135.94000244140625,136.85000610351562,135.0,136.44000244140625,124.4827651977539,6424900
2019-11-22,136.64999389648438,138.6300048828125,136.5,138.07000732421875,125.96988677978516,9235800
2019-11-25,137.05999755859375,137.64999389648438,136.24000549316406,137.17999267578125,126.02503204345703,6111900
2019-11-26,136.47000122070312,137.33999633789062,135.14999389648438,137.1699981689453,126.01583862304688,10636500
2019-11-27,137.16000366210938,138.25,136.89999389648438,137.75,126.54867553710938,5523000
2019-11-29,137.60000610351562,138.27000427246094,136.94000244140625,137.49000549316406,126.30982971191406,3278900
2019-12-02,137.72000122070312,137.85000610351562,136.85000610351562,137.36000061035156,126.1904067993164,4717100
2019-12-03,136.91000366210938,137.4499969482422,136.16000366210938,137.16000366210938,126.00666809082031,5741400
2019-12-04,138.5,139.74000549316406,138.0399932861328,139.3800048828125,128.04612731933594,7257300
2019-12-05,139.35000610351562,139.75,137.9499969482422,139.55999755859375,128.21148681640625,5472900
2019-12-06,139.4600067138672,141.5800018310547,139.4600067138672,140.3800048828125,128.96482849121094,6640400
2019-12-09,140.38999938964844,140.80999755859375,140.05999755859375,140.5,129.07505798339844,4241000
2019-12-10,140.8000030517578,141.0,139.91000366210938,139.99000549316406,128.60655212402344,5310300
2019-12-11,140.92999267578125,141.97999572753906,140.6300048828125,140.97999572753906,129.51602172851562,6631500
2019-12-12,141.32000732421875,142.05999755859375,140.72999572753906,141.33999633789062,129.84674072265625,5012400
2019-12-13,141.10000610351562,141.8000030517578,140.30999755859375,141.3800048828125,129.8834991455078,4257200
2019-12-16,141.72999572753906,142.85000610351562,141.49000549316406,141.7899932861328,130.26016235351562,5353100
2019-12-17,143.0,144.0500030517578,142.52000427246094,143.55999755859375,131.88624572753906,10722400
2019-12-18,143.72000122070312,143.8800048828125,142.74000549316406,143.19000244140625,131.54632568359375,7849200
2019-12-19,143.88999938964844,145.8800048828125,143.61000061035156,145.35000610351562,133.5307159423828,9414700
2019-12-20,146.8800048828125,147.83999633789062,144.8000030517578,146.05999755859375,134.18292236328125,14532800
2019-12-23,145.74000549316406,146.75999450683594,145.33999633789062,146.44000244140625,134.53204345703125,6558700
2019-12-24,146.0,146.00999450683594,145.25999450683594,145.92999267578125,134.06349182128906,4238900
2019-12-26,145.97000122070312,146.17999267578125,145.16000366210938,145.8300018310547,133.9716339111328,3019300
2019-12-27,146.1999969482422,146.5500030517578,145.5399932861328,145.75,133.89816284179688,3432700
2019-12-30,145.77999877929688,146.1999969482422,145.02999877929688,145.3000030517578,133.48472595214844,2923300
2019-12-31,145.10000610351562,146.00999450683594,144.77999877929688,145.8699951171875,134.00839233398438,4435000
2020-01-02,145.8699951171875,146.02000427246094,145.0800018310547,145.97000122070312,134.10028076171875,5777000
2020-01-03,143.5,145.3699951171875,143.0,144.27999877929688,132.54766845703125,5752400
2020-01-06,144.0,144.1999969482422,142.85000610351562,144.10000610351562,132.38233947753906,7731300
2020-01-07,144.00999450683594,145.4499969482422,141.3800048828125,144.97999572753906,133.19078063964844,7382900
2020-01-08,144.8699951171875,145.97999572753906,143.6999969482422,144.9600067138672,133.17237854003906,6605800
2020-01-09,145.75999450683594,146.02999877929688,144.99000549316406,145.38999938964844,133.56739807128906,6112700
2020-01-10,145.75,146.17999267578125,144.89999389648438,145.05999755859375,133.26425170898438,5042600
2020-01-13,145.47999572753906,145.7899932861328,144.72000122070312,145.6999969482422,133.85220336914062,4593200
2020-01-14,145.0500030517578,146.61000061035156,144.72999572753906,146.52000427246094,134.6055450439453,7037500
2020-01-15,146.39999389648438,147.39999389648438,146.24000549316406,147.00999450683594,135.0557098388672,4960300
2020-01-16,147.4199981689453,148.83999633789062,146.1999969482422,148.1999969482422,136.14891052246094,6476000
2020-01-17,148.41000366210938,149.41000366210938,147.92999267578125,149.1699981689453,137.0400390625,9083600
2020-01-21,148.5800018310547,150.1699981689453,148.5,149.27000427246094,137.1319122314453,9543900
2020-01-22,146.6999969482422,149.17999267578125,146.0,148.25,136.19485473632812,10305300
2020-01-23,148.0399932861328,148.77000427246094,146.75999450683594,148.52999877929688,136.45208740234375,8671900
2020-01-24,148.5800018310547,148.9499969482422,147.92999267578125,148.32000732421875,136.2591552734375,9051900
2020-01-27,147.52000427246094,149.4600067138672,147.0,148.75,136.65419006347656,7587100
2020-01-28,148.4600067138672,150.57000732421875,148.14999389648438,149.5,137.3432159423828,7336600
2020-01-29,149.4499969482422,151.19000244140625,149.1300048828125,150.5399932861328,138.29864501953125,6288600
2020-01-30,150.02999877929688,150.50999450683594,149.0500030517578,150.36000061035156,138.13328552246094,6470600
2020-01-31,149.75,150.0,148.63999938964844,148.8699951171875,136.7644500732422,8651700
2020-02-03,149.4199981689453,150.49000549316406,149.24000549316406,150.1699981689453,137.95872497558594,5765200
2020-02-04,151.49000549316406,152.75,151.1999969482422,151.60000610351562,139.27244567871094,6541400
2020-02-05,151.72000122070312,154.02000427246094,151.30999755859375,153.99000549316406,141.46807861328125,5979900
2020-02-06,154.25,154.5,152.74000549316406,153.52999877929688,141.04550170898438,6201200
2020-02-07,153.33999633789062,153.4600067138672,151.5500030517578,151.88999938964844,139.53884887695312,5700300
2020-02-10,151.67999267578125,151.91000366210938,150.88999938964844,151.86000061035156,139.51132202148438,4835600
2020-02-11,152.2899932861328,152.3800048828125,151.5399932861328,151.99000549316406,139.6307373046875,3715300
2020-02-12,151.8699951171875,152.14999389648438,150.9199981689453,151.08999633789062,138.80393981933594,5166800
2020-02-13,150.16000366210938,151.0399932861328,149.8800048828125,150.08999633789062,137.8852081298828,5480200
2020-02-14,150.55999755859375,150.63999938964844,149.14999389648438,150.1300048828125,137.92198181152344,5716300
2020-02-18,150.47000122070312,150.74000549316406,149.05999755859375,149.13999938964844,137.0124969482422,7230700
2020-02-19,149.2100067138672,149.75999450683594,148.5800018310547,148.94000244140625,136.8287811279297,6115200
2020-02-20,148.61000061035156,149.3800048828125,147.39999389648438,148.3699951171875,136.30511474609375,7464700
2020-02-21,148.08999633789062,150.24000549316406,147.5399932861328,149.92999267578125,137.73825073242188,7776800
2020-02-24,146.5,149.0,145.25,145.91000366210938,134.89990234375,10588900
2020-02-25,145.99000549316406,146.75,143.8300018310547,144.64999389648438,133.73497009277344,10529000
2020-02-26,145.35000610351562,146.22000122070312,143.58999633789062,143.67999267578125,132.83815002441406,10093800
2020-02-27,142.55999755859375,144.77000427246094,138.9499969482422,139.1199951171875,128.62225341796875,12566700
2020-02-28,135.36000061035156,137.2899932861328,130.82000732421875,134.47999572753906,124.33238220214844,19820300
2020-03-02,134.77999877929688,140.1300048828125,134.00999450683594,140.02000427246094,129.45436096191406,11508200
2020-03-03,140.0,140.99000549316406,133.10000610351562,135.58999633789062,125.35858917236328,13662500
2020-03-04,137.67999267578125,143.63999938964844,137.13999938964844,143.47999572753906,132.65328979492188,10560500
2020-03-05,140.8000030517578,142.67999267578125,139.83999633789062,142.00999450683594,131.29420471191406,11339200
2020-03-06,138.47999572753906,143.00999450683594,137.41000366210938,142.02999877929688,131.31265258789062,12239100
2020-03-09,136.3300018310547,139.67999267578125,134.89999389648438,136.44000244140625,126.14446258544922,13848600
2020-03-10,139.97000122070312,141.9499969482422,134.22999572753906,141.63999938964844,130.9521026611328,12698100
2020-03-11,138.08999633789062,138.75,131.5,131.8000030517578,121.85459899902344,17763400
2020-03-12,127.30999755859375,133.75999450683594,124.5,125.41000366210938,115.94679260253906,21539200
2020-03-13,129.32000732421875,134.9199981689453,124.6500015258789,134.2899932861328,124.1567153930664,20084200
2020-03-16,123.56999969482422,133.75999450683594,122.43000030517578,127.12999725341797,117.53700256347656,18877900
2020-03-17,128.5500030517578,136.77000427246094,127.80999755859375,136.58999633789062,126.28317260742188,18911800
2020-03-18,131.02000427246094,135.6699981689453,128.7100067138672,134.9600067138672,124.77616119384766,17521100
2020-03-19,134.99000549316406,134.99000549316406,126.1500015258789,127.05000305175781,117.46304321289062,18482300
2020-03-20,126.83000183105469,127.44000244140625,118.12999725341797,119.88999938964844,110.84331512451172,19785100
2020-03-23,117.0,118.55999755859375,109.16000366210938,111.13999938964844,102.75357055664062,20815200
2020-03-24,118.76000213623047,119.6500015258789,113.86000061035156,119.18000030517578,110.18689727783203,17604800
2020-03-25,118.91000366210938,123.95999908447266,116.69999694824219,119.4000015258789,110.39028930664062,13986100
2020-03-26,120.56999969482422,127.0999984741211,120.37999725341797,126.56999969482422,117.01925659179688,15066800
2020-03-27,121.6500015258789,127.62000274658203,120.58000183105469,123.16000366210938,113.86656951904297,12133200
2020-03-30,128.4600067138672,133.99000549316406,127.5,133.00999450683594,122.97330474853516,21754000
2020-03-31,134.99000549316406,135.7100067138672,130.0500030517578,131.1300048828125,121.23518371582031,15746100
2020-04-01,127.69999694824219,130.22999572753906,125.5,128.80999755859375,119.09022521972656,12606100
2020-04-02,129.1199951171875,134.0,127.22000122070312,133.14999389648438,123.10274505615234,11594500
2020-04-03,132.3800048828125,134.7899932861328,131.5800018310547,134.1699981689453,124.04578399658203,10071200
2020-04-06,137.00999450683594,140.97000122070312,135.5399932861328,139.75999450683594,129.21397399902344,14994400
2020-04-07,139.86000061035156,142.02999877929688,137.25999450683594,137.47999572753906,127.1059799194336,11567100
2020-04-08,137.75,144.1300048828125,137.3000030517578,143.25999450683594,132.44984436035156,10758200
2020-04-09,144.00999450683594,145.4199981689453,140.27999877929688,141.22999572753906,130.57302856445312,11125400
