Date,Time,Open,High,Low,Close,Volume
10/24/2019,13:45,43750,43750,43730,43750,788
10/24/2019,13:50,43750,43750,43730,43730,816
10/24/2019,13:55,43730,43750,43730,43750,832
10/24/2019,14:00,43740,43740,43730,43730,658
10/24/2019,14:05,43730,43730,43720,43730,752
10/24/2019,14:10,43740,43740,43740,43740,230
10/24/2019,14:15,43730,43730,43670,43690,1600
10/24/2019,14:20,43690,43720,43680,43700,1694
10/24/2019,14:25,43700,43720,43700,43710,434
10/24/2019,14:30,43720,43720,43690,43700,996
10/24/2019,14:35,43700,43700,43690,43690,266
10/24/2019,14:40,43680,43700,43680,43690,1044
10/24/2019,14:45,43700,43710,43700,43710,724
10/24/2019,14:50,43720,43720,43680,43710,982
10/24/2019,14:55,43710,43710,43700,43700,550
10/24/2019,15:00,43710,43740,43700,43740,1208
10/25/2019,09:05,43740,43750,43680,43710,632
10/25/2019,09:10,43710,43720,43700,43710,440
10/25/2019,09:15,43710,43710,43700,43710,736
10/25/2019,09:20,43720,43730,43710,43710,234
10/25/2019,09:25,43710,43720,43700,43710,308
10/25/2019,09:30,43720,43720,43690,43700,1106
10/25/2019,09:35,43700,43700,43690,43700,336
10/25/2019,09:40,43710,43720,43710,43710,210
10/25/2019,09:45,43710,43710,43700,43710,206
10/25/2019,09:50,43710,43710,43670,43680,936
10/25/2019,09:55,43680,43680,43660,43670,1086
10/25/2019,10:00,43670,43680,43650,43650,798
10/25/2019,10:05,43660,43670,43650,43660,806
10/25/2019,10:10,43660,43670,43650,43660,340
10/25/2019,10:15,43660,43670,43650,43660,274
10/25/2019,10:20,43660,43660,43660,43660,0
10/25/2019,10:25,43660,43660,43660,43660,0
10/25/2019,10:30,43660,43660,43660,43660,0
10/25/2019,10:35,43660,43670,43660,43660,484
10/25/2019,10:40,43660,43680,43650,43670,2240
10/25/2019,10:45,43680,43690,43670,43670,1164
10/25/2019,10:50,43670,43680,43670,43680,474
10/25/2019,10:55,43680,43700,43670,43690,1746
10/25/2019,11:00,43690,43690,43680,43690,1050
10/25/2019,11:05,43690,43690,43680,43690,156
10/25/2019,11:10,43690,43690,43680,43690,848
10/25/2019,11:15,43690,43700,43680,43690,838
10/25/2019,11:20,43690,43700,43680,43680,946
10/25/2019,11:25,43680,43680,43660,43680,964
10/25/2019,11:30,43680,43680,43660,43660,982
10/25/2019,11:35,43660,43660,43660,43660,0
10/25/2019,11:40,43660,43660,43660,43660,0
10/25/2019,11:45,43660,43660,43660,43660,0
10/25/2019,11:50,43660,43660,43660,43660,0
10/25/2019,11:55,43660,43660,43660,43660,0
10/25/2019,12:00,43660,43660,43660,43660,0
10/25/2019,12:05,43660,43660,43660,43660,0
10/25/2019,12:10,43660,43660,43660,43660,0
10/25/2019,12:15,43660,43660,43660,43660,0
10/25/2019,12:20,43660,43660,43660,43660,0
10/25/2019,12:25,43660,43660,43660,43660,0
10/25/2019,12:30,43660,43660,43660,43660,0
10/25/2019,12:35,43660,43660,43660,43660,0
10/25/2019,12:40,43660,43660,43660,43660,0
10/25/2019,12:45,43660,43660,43660,43660,0
10/25/2019,12:50,43660,43660,43660,43660,0
10/25/2019,12:55,43660,43660,43660,43660,0
10/25/2019,13:00,43660,43660,43660,43660,0
10/25/2019,13:05,43660,43660,43660,43660,0
10/25/2019,13:10,43660,43660,43660,43660,0
10/25/2019,13:15,43660,43660,43660,43660,0
10/25/2019,13:20,43660,43660,43660,43660,0
10/25/2019,13:25,43660,43660,43660,43660,0
10/25/2019,13:30,43660,43660,43660,43660,0
10/25/2019,13:35,43680,43700,43670,43690,1802
10/25/2019,13:40,43690,43700,43680,43690,476
10/25/2019,13:45,43690,43730,43690,43720,1114
10/25/2019,13:50,43720,43730,43720,43730,744
10/25/2019,13:55,43730,43740,43730,43740,984
10/25/2019,14:00,43740,43740,43720,43720,1222
10/25/2019,14:05,43720,43740,43720,43730,1104
10/25/2019,14:10,43720,43740,43720,43730,422
