"","year","country_code","GDP_per_capita","pct_urban_popl","pct_pop_growth","pct_agri_val_add"
"88",2002,6,18439.6461555058,91.33,2.01405839404727,1.58875723097915
"89",2002,7,22376.2978989329,67.382,0.148916429490753,2.37138225861722
"90",2002,8,32820.7936433254,81.647,0.232527187105684,1.37649059914159
"91",2002,9,13165.0657360554,80.299,0.577957276814842,3.20680203781807
"92",2002,10,4136.93329688951,67.85,-1.1618382239436,4.49884105674688
"93",2002,NA,53005.7339209179,85.299,1.04766081596443,0.690661512047414
"94",2002,NA,4141.59270180102,66.828,-0.802765710748508,4.77513123922724
"95",2002,11,7593.1373448964,75.365,1.37302085830616,3.27828185504542
"96",2002,12,29343.2449960602,79.113,0.638291666268526,2.07767536621722
"97",2002,13,16874.1874918196,86.161,1.73717486434422,5.85289352793662
"98",2002,14,43084.4724650717,76.733,0.539290805050494,1.52073059641543
"99",2002,15,5207.17142069402,61.787,-0.0463189372499392,2.7257594673325
"100",2002,16,12936.6928204482,55.666,0.547667939660689,2.72289086156617
"101",2002,17,6564.69631373665,56.013,-0.0363525509687338,2.04289904767007
"102",2002,18,11777.1556578814,50.857,0.123915442323272,2.97920281086595
"103",2002,19,17106.686576658,76.533,1.41259540475782,3.48901743975068
"104",2002,20,29899.1952495081,84.133,0.325438067703728,1.89967733195399
"105",2002,21,42578.7631355696,73.401,0.756469145838096,0.931026266283462
"106",2002,22,3687.95609325031,65.974,1.47386568720214,10.1907585574088
"107",2002,23,30049.8963232066,79.047,0.423337079636281,0.916379912898543
"108",2002,24,37997.7596573051,79.409,0.927797485710314,0.973711859673977
"109",2003,25,23492.4051742272,84.343,1.23399666342628,2.88893596341479
"110",2003,26,32294.0488606559,59.375,0.487133894826838,1.49193189790189
"111",2003,27,30655.2092679024,97.296,0.418641508069053,1.0294445025288
"112",2003,28,28300.4630963791,79.967,0.901372739095955,2.05309139249344
"113",2003,29,4827.08337797237,86.665,1.04799383160613,4.09477533093825
"114",2003,30,9818.56849307488,73.74,-0.028620590719166,2.44002731408219
"115",2003,31,40458.7773986609,85.36,0.272010444031566,1.61078580311509
"116",2003,31,7203.52303786646,68.989,-0.627622448059203,3.46019281311318
"117",2003,33,32927.6802919408,82.638,0.238457240068217,2.53576629829521
"118",2003,34,29633.6789794897,76.632,0.708771177676303,1.85016428870167
"119",2003,NA,18518.3788387396,73.689,0.238643175320258,4.99978360011743
"120",2003,NA,30310.3575963774,75.577,0.0553633035873241,0.832259435604571
"121",2003,35,8421.10331316153,65.489,-0.286433268128688,3.9010994725515
"122",2003,36,39476.6978486684,92.789,0.692497620476186,6.44335958776617
"123",2003,1,41203.5295847568,59.925,1.62895096193019,1.48000381983801
"124",2003,2,18991.3798529841,91.393,1.80551975888109,1.49298681092598
"125",2003,3,27526.3224609957,67.501,0.444507312655549,2.357959442263
"126",2003,4,35387.0374203599,83.196,0.213980948779682,1.29902822421038
"127",2003,5,14672.8574703505,80.652,0.518321452985646,2.96459727836726
"128",2003,6,5145.19523190241,67.8,-0.966400801237561,3.93534419308901
"129",2003,NA,65689.3214536911,85.743,1.21520087964639,0.46423787561405
"130",2003,NA,5499.42898911387,66.737,-0.812278097406687,4.42285391540034
"131",2003,7,7075.36964299974,75.682,1.36378023068234,3.38748649595129
"132",2003,8,35750.9746630269,80.341,0.471814398788212,2.05982722645814
"133",2003,9,21913.7081719961,86.221,1.97355854434158,5.72933246598663
"134",2003,10,50134.8907734947,77.084,0.586532691986894,1.30803942817787
"135",2003,11,5701.6022116161,61.676,-0.067492701646486,2.60980319942584
"136",2003,12,15797.7821340276,56.287,0.375411414855816,2.65118079570935
"137",2003,13,8731.93736824381,55.863,-0.0658215070322074,1.81038352971388
"138",2003,14,14849.0372415032,51.082,0.0602967792572922,2.25206975614957
"139",2003,15,21510.8362454011,76.778,1.80845446818345,3.4311562499221
"140",2003,16,37321.7979047059,84.196,0.372092942799084,1.85862963191743
"141",2003,17,49470.3971259674,73.427,0.74191960337232,0.834713711309976
"142",2003,18,4760.1040190451,66.602,1.43873664511403,9.79514977798378
"143",2003,19,34487.4675722539,79.339,0.465641113602993,0.873354127479226
"144",2003,20,39490.2749557007,79.583,0.859481712840946,1.12104760396265
"145",2004,21,30513.9417409748,84.463,1.15935216218033,3.06360356499632
"146",2004,22,36889.2335135194,59.094,0.620413127334181,1.47647439267771
"147",2004,23,35429.4077933344,97.35,0.432788248129175,1.02291054131515
"148",2004,24,32143.6814078562,80.045,0.933020777495183,2.16781311109181
"149",2004,25,6186.66271596597,86.725,1.03766797310084,3.75826582540335
"150",2004,26,11749.8526643577,73.671,0.0304348483027166,2.41539461296366
"151",2004,27,46511.5983324305,85.566,0.258432282052875,1.6225264974926
"152",2004,28,8914.10355674451,68.862,-0.597820510395586,3.61949868570147
"153",2004,29,37772.1781110398,82.772,0.290350361518584,2.37972259665655
"154",2004,30,33803.3095951203,76.883,0.736332748710216,1.82269094417374
"155",2004,NA,21995.477943746,74.073,0.247413542822812,4.27540756814993
"156",2004,NA,34106.6581224001,75.779,-0.021709727650009,0.951063416014002
"157",2004,31,10303.704193626,65.896,-0.221439378654807,4.35156332771767
"158",2004,31,47334.9306537723,92.914,0.8779361576874,5.31664247319305
"159",2004,33,47754.2023194244,60.202,1.82831381790901,1.57408727204836
"160",2004,34,19910.6106710093,91.456,1.76762364154994,1.41613118605963
"161",2004,35,31317.2007943296,67.62,0.647182705470772,2.34703257342223
"162",2004,36,38298.9801712303,84.64,0.0336622582725446,1.23095748420526
"163",2004,1,16496.1200942502,81.002,0.396331436697806,2.95801854433406
"164",2004,2,6378.66652057115,67.9,-1.09131295557421,4.19690569909693
"165",2004,NA,76544.9170868473,86.177,1.42133256471314,0.535432004959881
"166",2004,NA,6700.32719189382,66.646,-1.12299127483243,4.1728968841311
"167",2004,3,7484.486398707,75.997,1.38146893230283,3.33919043587465
"168",2004,4,40436.6182310407,81.514,0.347475412048658,1.86628779147758
"169",2004,5,25420.234882944,86.281,1.48621908244575,5.36558854547454
"170",2004,6,57603.836021826,77.399,0.590930939690253,1.3864679027717
"171",2004,7,6681.38647195042,61.564,-0.0585127351273288,3.29260490134403
"172",2004,8,18064.1580932987,56.907,0.239128989611917,2.60214117997755
"173",2004,9,10691.4465495259,55.713,-0.0203617202597358,1.66748149791647
"174",2004,10,17233.1385611279,51.308,0.0640662022616923,2.42963083827174
"175",2004,11,24907.0008505856,77.022,1.7254663034483,3.12832703269699
"176",2004,12,42821.6731423358,84.258,0.393298991357658,1.82775456382142
"177",2004,13,54878.4710009787,73.452,0.687425960233006,0.931268101342743
"178",2004,14,6101.63211660696,67.225,1.3847339240455,9.32742275784367
"179",2004,15,40371.7108259838,79.629,0.568943113421317,0.760132900411628
"180",2004,16,41724.6316287624,79.757,0.925483968943482,1.26548363027696
"181",2005,17,34080.9998953245,84.582,1.31978955436191,2.88798590508864
"182",2005,18,38417.4577857677,58.813,0.681267248299787,1.25939963482441
"183",2005,19,36809.7013403619,97.403,0.550055708089009,0.840639973990251
"184",2005,20,36382.5079164537,80.122,0.944466927450734,1.88031145780062
"185",2005,21,7558.37175410092,86.783,1.04195390189779,3.92221193789503
"186",2005,22,13430.6698955613,73.602,0.138325980046718,2.28463529199072
"187",2005,23,48799.8256011275,85.856,0.275481733409308,1.1456435911337
"188",2005,24,10412.6443137966,68.735,-0.572255524659659,3.28731485717963
"189",2005,25,39054.8504423825,82.905,0.342248594286999,2.27826118637172
"190",2005,26,34773.1501479027,77.13,0.753799176960609,1.68010170422531
"191",2005,NA,22560.1472939077,74.452,0.293249074052818,4.28422352376638
"192",2005,NA,34520.2396492496,75.98,-0.0567782618352031,0.726955700932129
"193",2005,27,11225.9325815328,66.365,-0.198878843237103,3.72054665681065
"194",2005,28,56794.8501588953,93.037,1.58289197780465,4.75180694830263
"195",2005,29,50933.0216095589,60.477,2.17870301355631,1.03354966551094
"196",2005,30,20585.1386127162,91.518,1.76289766113006,1.65223708589073
"197",2005,31,32055.0920757503,67.738,0.491389107503214,2.03359548344901
"198",2005,31,37812.8950199948,85.978,0.00939209655766336,1.11162940578642
"199",2005,33,19402.5026259549,81.345,0.211997784117548,2.61997573131402
"200",2005,34,7594.90238431362,68,-1.08057145691172,3.72327312864324
"201",2005,NA,80988.1376230858,86.598,1.53005466340868,0.35650094088746
"202",2005,NA,7854.76527867855,66.635,-1.62840112593427,4.32851922287799
"203",2005,35,8277.67156384567,76.308,1.4158169793862,3.07320418494207
"204",2005,36,41994.7135305232,82.63,0.23366314793854,1.85792627472621
"205",2005,1,27751.0654708859,86.341,1.12877350967992,4.51769702400314
"206",2005,2,66810.478520868,77.675,0.681072964187373,1.40342625353834
"207",2005,3,8021.50574346795,61.452,-0.043948953332248,2.91894238438008
"208",2005,4,18780.12751241,57.522,0.185532266654625,2.30349335448735
"209",2005,5,11690.1134689407,55.563,0.00980913417308711,1.61878627564451
"210",2005,6,18098.9085440003,51.533,0.173208905073743,2.42520298872385
"211",2005,7,26429.1509449319,77.263,1.68934904712031,2.7690522635835
"212",2005,8,43437.0631164776,84.319,0.399942762807279,1.25376780270787
"213",2005,9,56546.7856553987,73.478,0.640601540243491,0.814219929475234
"214",2005,10,7456.2961006749,67.84,1.32312648689277,9.16534055228687
"215",2005,11,42132.0907219815,79.915,0.68661130607346,0.545491177832267
"216",2005,12,44123.4070679055,79.928,0.921713167161207,1.1505065593333
"217",2006,13,36117.487983674,84.7,1.47522794532757,2.73357531178764
"218",2006,14,40669.3269586152,58.532,0.494797775098466,1.30318945861739
"219",2006,15,38705.1067959147,97.454,0.659558214980699,0.907269380581052
"220",2006,16,40504.0607253203,80.213,1.01033450270045,1.70101845949482
"221",2006,17,9406.58448549129,86.842,1.05599431314121,3.71204514365714
"222",2006,18,15261.7975911138,73.533,0.270795629232185,2.164955431803
"223",2006,19,52026.9995142723,86.098,0.328645158919929,1.16518989859219
"224",2006,20,12639.4000677296,68.607,-0.589655559840225,3.14433783651327
"225",2006,21,41222.6020004611,83.037,0.383777136305104,2.00119146081193
"226",2006,22,36474.1595859967,77.377,0.697191228293622,1.51849064281003
"227",2006,NA,24821.9367451879,74.827,0.30033180096664,3.2012383202897
"228",2006,NA,36353.8803343631,76.179,-0.112797497644931,0.737585322085632
"229",2006,23,11493.1004118789,66.895,-0.155716484651578,3.53452230285918
"230",2006,24,57492.9342498703,93.159,2.34742243028387,4.77842936896308
"231",2006,25,54329.1618599624,60.738,2.69600564359576,0.921152718855531
"232",2006,26,21853.140239801,91.58,1.76780587358185,1.5900086165149
"233",2006,27,33529.7266014361,67.856,0.30055968851778,1.94583994660095
"234",2006,28,35991.546002862,87.118,0.0633735894181335,1.08249674589504
"235",2006,29,21743.4774514254,81.528,0.525199940498775,2.49747041944548
"236",2006,30,9723.44690174779,67.967,-0.91727295748817,3.25596909159017
"237",2006,NA,90788.8004876145,87.009,1.59505191774492,0.311756721900439
"238",2006,NA,9230.70798102521,66.706,-1.59637831830094,3.86424460586287
"239",2006,31,9068.29421839425,76.616,1.4562132376675,3.0758258597569
"240",2006,31,44900.9381441374,83.636,0.160613668857538,1.94595463830049
"241",2006,33,26654.5932018985,86.4,1.21898486028427,4.98360503244111
"242",2006,34,74148.3200757187,77.95,0.805392739160981,1.40444710752117
"243",2006,35,9035.41046744936,61.341,-0.0633705742926632,2.69199228374715
"244",2006,36,19839.4540499032,58.137,0.18033244147767,2.25313751520814
"245",2006,1,13170.7849804675,55.412,0.00459711883568263,1.84829606419639
"246",2006,2,19672.9655554146,51.758,0.31911453657107,2.11914767621997
"247",2006,3,28389.0785799873,77.502,1.69035255626114,2.41168014679879
"248",2006,4,46593.6021646111,84.43,0.562483906481893,1.36222045393681
"249",2006,5,59300.6172165015,73.504,0.627558473346134,0.749619505794769
"250",2006,6,8101.85692374776,68.45,1.24887663592494,8.09488128822859
"251",2006,7,44654.0969208924,80.199,0.73504867842129,0.596320769921488
"252",2006,8,46302.0008800056,80.099,0.964253917136075,1.00948718664602
"253",2007,9,41001.1429790999,84.822,0.624678435014185,2.2080882021692
"254",2007,10,46915.3374004507,58.249,0.324146535285463,1.41639156023265
"255",2007,11,44319.165448813,97.505,0.734330830765919,0.887523940039387
"256",2007,12,44659.8951408034,80.396,0.971135141368055,1.58716073171659
"257",2007,13,10439.428464249,86.9,1.06855546195518,3.55057108879902
"258",2007,14,18466.5479299216,73.463,0.583542205385113,2.08890557484545
"259",2007,15,58487.0549677696,86.293,0.443466054321374,1.17441557607089
"260",2007,16,16744.5844516343,68.479,-0.456188535090031,3.92554044689292
"261",2007,17,48476.3927287052,83.168,0.425429832100631,2.38036691755046
"262",2007,18,41561.2005095485,77.621,0.618708359125178,1.6129929533935
"263",2007,NA,28863.9732885018,75.199,0.254757581935775,3.0373477565076
"264",2007,NA,41640.0808695147,76.378,-0.133718572600486,0.77886019483507
"265",2007,19,13944.9710132004,67.421,-0.154915158060948,3.48554168140164
"266",2007,20,69495.7267376825,93.278,2.53008548940662,4.15953186288136
"267",2007,21,61396.417461176,60.94,2.89096000464164,1.04322286551282
"268",2007,22,24952.5475909074,91.641,1.7761008691798,1.52387492857359
"269",2007,23,37870.7475070969,67.974,0.504933687397673,1.89628717350167
"270",2007,24,35779.0245416427,88.146,0.114908847726211,1.05336413232639
"271",2007,25,24086.4104391677,81.631,0.505234032920336,2.28340908477707
"272",2007,26,14113.5291277327,67.9,-0.816175506582982,3.28393404533049
"273",2007,NA,107475.320297978,87.409,1.54438684650549,0.363222868939437
"274",2007,NA,12285.4470537014,66.777,-1.187947957259,3.47541066785232
"275",2007,27,9642.68051672231,76.92,1.48606353186843,3.18171470291719
"276",2007,28,51799.2085521047,84.539,0.217521601194242,1.81711000209958
"277",2007,29,32479.9817381467,86.34,0.932407687512324,6.06836553759783
"278",2007,30,85139.9604469545,78.234,1.03473451527827,1.23986617155418
"279",2007,31,11254.5173881254,61.229,-0.0543050208038707,3.0455373774324
"280",2007,31,22811.0564844365,58.749,0.196304384487306,1.99815593954667
"281",2007,33,16106.0604446695,55.261,0.0291784011934372,2.29599752717367
"282",2007,34,23817.8867320201,51.983,0.559207815536831,2.04807019872806
"283",2007,35,32591.3503065871,77.74,1.85108130845179,2.50795182694444
"284",2007,36,53700.0053363063,84.588,0.741552514625445,1.57842204779238
"285",2007,1,65359.5192218269,73.53,0.893690977823134,0.768781407691157
"286",2007,2,9791.88245001167,69.053,1.19280433140776,7.45702743708227
"287",2007,3,50653.2569148306,80.479,0.778666112441256,0.56252294730333
"288",2007,4,48050.2237771135,80.269,0.951055242772428,1.07512397740734
"289",2008,5,49654.9105957389,84.943,2.00402174031569,2.34375861738351
"290",2008,6,51919.9835754226,57.966,0.313041437661508,1.34222302680426
"291",2008,7,48303.397956286,97.555,0.789976845480149,0.712338067185966
"292",2008,8,46710.5055759013,80.578,1.08290711607014,1.76827354801333
"293",2008,9,10752.9723000388,86.959,1.07138371997089,3.42443226132978
"294",2008,10,22804.5776774507,73.394,0.829412602993033,1.91992797178235
"295",2008,11,64322.0635020842,86.487,0.587547590258978,0.85779095709926
"296",2008,12,18204.9664786762,68.351,-0.268133719541207,3.40143713491535
"297",2008,13,53772.7942390019,83.299,0.465549284507694,2.20523511697938
"298",2008,14,45519.2968812949,77.868,0.558843467315968,1.51522299962858
"299",2008,NA,32127.9831943287,75.568,0.265457836726293,2.80724990773394
"300",2008,NA,45612.7106221441,76.575,-0.190142844695674,0.83833040773771
"301",2008,15,15777.1920232033,67.943,-0.17509736747488,3.45190448840179
"302",2008,16,56943.3704468563,93.395,1.85957217059918,4.79686206018628
"303",2008,17,61353.1065629523,61.141,2.03870801117202,0.850028643552735
"304",2008,18,29650.7702509045,91.702,1.7765791059698,1.56765583316777
"305",2008,19,40944.9124194678,68.092,0.662469252941527,1.87462363361677
"306",2008,20,39876.3039685725,89.103,0.0484253945978966,1.05410176653648
"307",2008,21,21350.427979823,81.733,0.759316681850927,2.14224974257429
"308",2008,22,16467.1436879405,67.834,-1.0509395443743,2.95481771397635
"309",2008,NA,120422.137934157,87.8,1.78749663225793,0.307778948525776
"310",2008,NA,14944.996652175,66.848,-1.02848317546539,3.28389712121534
"311",2008,23,10016.5712139986,77.222,1.49536909755127,3.16037871706611
"312",2008,24,57879.9437553916,85.402,0.389292461499527,1.63504831597131
"313",2008,25,31252.9625640673,86.28,0.848701402422591,5.01251280318469
"314",2008,26,96944.0956064873,78.526,1.24633301535167,1.12800095125216
"315",2008,27,13996.0251506835,61.116,0.0136373796827091,2.5926222666815
"316",2008,28,24949.0413566739,59.359,0.144191279853498,1.96377185231981
"317",2008,29,18753.5849413816,55.111,0.0857552995195914,2.5332008641309
"318",2008,30,27595.5999653992,52.209,0.158140843634363,1.8279136220512
"319",2008,31,35510.7222312701,77.976,1.59533049906372,2.36845686639791
"320",2008,31,56152.552340314,84.746,0.779033290770134,1.56746876623744
"321",2008,33,74572.232372807,73.556,1.27061807385776,0.779362225145672
"322",2008,34,10941.172146426,69.651,1.19537882664634,7.42466846883692
"323",2008,35,47549.3486286006,80.757,0.787032622318939,0.676340045235283
"324",2008,36,48570.0459804586,80.438,0.945865287282592,1.05300059714298
"325",2009,1,42783.3225651148,85.063,2.0610451296841,2.3021607847244
"326",2009,2,48153.3240199631,57.683,0.261953189906348,1.14681776764538
"327",2009,3,44760.2912443709,97.603,0.804599572619861,0.645274318792124
"328",2009,4,40876.3101540295,80.758,1.14175809912162,1.5498932753953
"329",2009,5,10151.058524965,87.017,1.05928641203431,3.69712695588486
"330",2009,6,19861.6974295256,73.324,0.569729451418061,1.75678751340306
"331",2009,7,58163.2768762815,86.654,0.535079062079429,0.833588855644673
"332",2009,8,14711.7352728223,68.223,-0.192768077420229,2.47116868442475
"333",2009,9,47481.4845364339,83.429,0.478246393482911,2.25368231662696
"334",2009,10,41740.2430343475,78.117,0.51448954376938,1.32316199671353
"335",2009,NA,29828.7560245271,75.932,0.263026401346927,2.80495420572755
"336",2009,NA,41650.3678297162,76.771,-0.253383410163402,0.695334317361279
"337",2009,11,13081.7926445778,68.46,-0.154908813950621,3.05539686653643
"338",2009,12,41301.273219718,93.511,0.341241978970882,5.64274601892759
"339",2009,13,52133.0906162544,61.342,1.01566327592341,0.558323857001811
"340",2009,14,27780.4637181529,91.763,2.39020733801215,1.85239806001822
"341",2009,15,37226.7571935402,68.209,0.455613449577732,1.80273854103193
"342",2009,16,41308.9968370512,89.989,-0.0124946312294096,1.08231650645818
"343",2009,17,19143.8516053025,81.835,0.514682827535803,2.24055681194729
"344",2009,18,12331.9285524089,67.814,-1.65102496759116,3.20982496428423
"345",2009,NA,109419.746953106,88.178,1.85177523043645,0.233334868942186
"346",2009,NA,11820.7761591359,66.842,-1.11034575437238,2.53647105450177
"347",2009,19,8002.97217765844,77.52,1.47675580253545,3.24149414069732
"348",2009,20,52722.2130568997,86.288,0.514284544827762,1.55319264710119
"349",2009,21,28209.3623271229,86.22,0.999728031208421,5.7506934901985
"350",2009,22,79977.6970817492,78.815,1.2611272893768,1.30031900599593
"351",2009,23,11526.0558884824,61.004,0.067763227021235,2.55891838705563
"352",2009,24,23151.2154130712,59.964,0.0953308592370666,1.95062621184125
"353",2009,25,16597.2084581361,54.96,0.133257321027673,2.08513328365435
"354",2009,26,24792.1279805504,52.433,0.903875535210913,1.81591318608916
"355",2009,27,32169.5028548583,78.21,0.88573598057307,2.26545206640089
"356",2009,28,46946.9602719954,84.902,0.851904412936677,1.43668364975471
"357",2009,29,72083.167695454,73.581,1.24948463127384,0.717347053469042
"358",2009,30,9103.47405061243,70.241,1.27389035427646,8.07198879989725
"359",2009,31,38952.2110262455,81.031,0.756390859593407,0.68080815865187
"360",2009,31,47194.9433547336,80.606,0.876651298802912,0.960285892029002
"361",2010,33,52087.9722888891,85.182,1.55548958906995,2.20622661871056
"362",2010,34,46903.7615854343,57.399,0.240394299500766,1.26732767225745
"363",2010,35,44184.946353964,97.651,0.913639391631709,0.765104156770348
"364",2010,36,47562.0834253057,80.937,1.11186407517168,1.49323608111661
"365",2010,1,12724.10406267,87.074,1.03891170046699,3.47828463189786
"366",2010,2,19960.0684872157,73.255,0.29136167418042,1.54059611257066
"367",2010,3,58041.3984363385,86.795,0.444197154509531,1.20190857029029
"368",2010,4,14663.0446126465,68.094,-0.22805796852935,3.17107206970876
"369",2010,5,46505.3031791811,83.77,0.457494535465831,2.41890476924467
"370",2010,6,40677.9851405443,78.369,0.494040602950225,1.60402828863388
"371",2010,NA,26716.6488260274,76.292,0.128880432668041,2.9883328440953
"372",2010,NA,41572.4559481507,76.966,-0.153198446937304,0.803696771174544
"373",2010,7,13223.0830027699,68.911,-0.226013875689698,3.03288835497418
"374",2010,8,43237.0729488958,93.574,-0.143903000294037,6.29259972613893
"375",2010,9,48655.3661626634,61.542,0.544884384079014,0.95470225301197
"376",2010,10,30780.0238155167,91.826,1.82675240987847,1.57320059548492
"377",2010,11,36035.6449950691,68.327,0.30759122234095,1.77551453832278
"378",2010,12,44968.1562349739,90.812,0.0179605415195644,1.10828108130349
"379",2010,13,23087.2256438476,81.936,0.49822508440111,2.1440163216522
"380",2010,14,11420.9940032836,67.841,-2.08130508988111,4.05728002795226
"381",2010,NA,110885.991378721,88.547,1.8254058035237,0.268412058048641
"382",2010,NA,11987.508411647,66.757,-2.09694341985475,3.02379271503829
