"","year","country_code","gdp_per_capita","pct_urban_popl","pct_pop_growth","pct_arable_land"
"77",2002,23,4481.83125502139,86.606,1.0788448744697,2.21913784477332
"78",2002,24,8060.86870292424,73.809,-0.192901617564167,35.9737284845348
"79",2002,25,33228.6935448819,85.25,0.319487125340996,56.9
"80",2002,26,5341.62894677002,69.116,-0.633433796423808,14.4751120547299
"81",2002,27,26997.7529897788,82.503,0.242381050233372,7.2395679437933
"82",2002,28,24292.5802304835,76.38,0.727226637519812,33.5511453392918
"83",2002,29,25197.2656001848,75.374,0.168128319406931,33.7986584876455
"84",2002,30,14177.5721592705,73.303,0.366566462148184,21.0783553141971
"85",2002,31,6655.33300865319,65.081,-0.28475137719698,51.3947779513501
"86",2002,31,32409.2161491753,92.662,0.892596377462957,1.28678304239401
"87",2002,33,32705.4345565698,59.649,1.68514885730282,7.52213673973
