-1450,9,21,32,44,74,83,124,154,223,328,461,641,892,1304,1878,2769,4200,5254,8311,11695,17092,24121,33806,44796,59790,79595,102634,134590,171402,221376,277123,328121,381977,439920,443757,452055,419656,426915,390567,343007,298304,270836,228127,201280,171064,155151,141916,
-1425,10,19,30,39,64,70,111,162,224,329,436,584,831,1240,1910,2894,4173,5662,8507,11878,17941,25263,34438,46896,63074,82063,106130,137022,177582,231913,285400,339944,392393,448493,455118,454258,426401,428272,390265,341881,301065,275091,228000,200261,172723,160702,144431,
-1400,9,19,33,47,67,81,123,160,257,312,388,565,885,1267,1930,2949,4377,6206,8953,12354,18821,26765,36528,48401,65504,85340,112192,143187,188545,241129,298475,350573,401178,461213,466012,456263,434005,434871,396348,343873,299328,280440,230229,206470,173031,164441,144647,
-1375,10,22,36,56,85,100,144,188,241,334,507,697,1014,1515,2174,3203,4400,6613,9201,13280,19806,27672,39057,50267,67968,88119,116887,150285,197002,248888,301774,359289,410561,471254,472852,463038,442047,433483,394384,340741,298571,285039,231335,203224,174245,170197,145355,
-1350,15,28,37,45,74,86,118,147,232,308,416,588,972,1528,2154,3326,4903,7263,9776,13843,20890,29511,40310,54049,71708,91349,123304,158643,204491,262168,316272,373780,423194,481758,485832,472673,448258,425087,400309,343375,300006,281542,231249,203445,176296,170710,147984,
-1325,11,25,39,47,68,85,98,175,227,313,464,700,1053,1598,2261,3303,4817,7575,10527,14633,21596,31024,41934,55836,74857,94574,128975,167309,215711,270997,331154,384808,436596,494912,488283,480788,453668,422468,400614,343189,301804,283741,230685,203604,175052,171103,146635,
-1300,14,26,34,51,78,84,130,157,232,366,533,785,1154,1787,2654,3789,5468,7859,11318,16275,23219,32382,44882,59216,79236,101098,136648,175450,227231,284529,350258,400059,452366,503622,502453,493424,457706,426440,404860,339918,304628,282177,228516,203586,172134,172253,145278,
-1275,8,17,33,38,67,73,125,162,273,364,555,759,1141,1764,2684,3834,5732,8428,12227,17369,25158,33988,45784,62783,83346,106152,143928,182756,235195,297491,360757,415072,467406,514461,517051,496414,462767,431820,411973,340800,310298,284334,229092,198940,172366,173750,148684,
-1250,14,30,33,47,60,83,126,155,278,377,569,802,1276,1917,3032,4382,6226,9308,13403,18814,26531,35628,47739,67400,87742,114117,150310,194296,248259,313192,378142,432855,478179,525303,522675,508880,469183,439997,415506,342591,311771,284033,232575,201104,176770,176148,147993,
-1225,18,24,40,48,82,112,141,225,249,424,616,887,1268,2040,3160,4387,6502,9719,13923,20000,28035,37234,51251,70027,94926,120526,157851,203296,259609,325233,394120,451173,498694,531201,528819,517523,481574,439421,414366,344475,309687,288274,235642,201116,174744,171673,147594,
-1200,11,25,40,59,99,120,182,225,337,427,643,919,1449,2305,3400,4959,7220,9999,14980,21352,29935,40262,54316,75308,99096,128224,168277,214563,275430,339061,413084,473981,521469,541428,539131,525480,488200,451143,417336,347377,308874,289033,237591,202494,178410,171565,149548,
-1175,17,41,54,76,107,104,173,224,348,483,657,1007,1619,2467,3667,5282,7497,10613,16340,22601,31256,41623,57018,77976,103717,136090,176733,225548,287111,355006,433477,487592,531114,555240,545554,527212,499109,458190,422074,348072,317044,293285,237486,201374,180551,170989,150964,
-1150,19,30,52,73,112,129,197,255,371,534,778,1150,1742,2694,3696,5632,8260,12319,17491,24242,33567,45072,60590,83432,108886,145263,186726,237244,302087,374874,448615,505442,547878,563543,551387,531329,507046,464722,428382,352943,321963,292403,239564,205684,188999,169573,152243,
-1125,22,38,56,67,114,132,181,273,379,543,775,1161,1810,2665,4174,5947,8618,12801,18262,25275,35637,48347,64378,86440,116136,153618,197677,255158,317855,390728,462558,513798,565509,569898,568148,537315,508275,462047,428980,357008,323127,289337,243366,207227,186273,168174,152963,
-1100,16,36,56,80,112,135,188,250,426,625,964,1305,2034,2903,4468,6477,9536,13908,19632,27156,38095,51929,69485,92366,125709,164254,211523,272479,337872,409797,480139,537067,579709,585040,582832,549747,519191,467781,426796,361871,327275,291670,244596,208369,189915,168925,151753,
-1075,13,29,44,61,94,124,183,270,411,630,936,1440,2122,3097,4838,7059,10158,14673,21009,28669,40113,55194,73097,99551,135026,174334,223461,287578,351719,425291,496087,548850,591829,596791,592381,560757,527544,464752,432182,363608,329322,293097,246977,206837,187975,168697,153198,
-1050,15,32,43,61,102,112,194,271,431,631,990,1539,2170,3397,5348,7661,10987,16023,22290,31298,43427,59831,78766,106411,143350,185174,238171,305088,372526,440310,512581,565251,609992,604719,610939,569559,531446,466435,436519,367901,330584,292386,253894,208927,185957,169434,154453,
-1025,24,40,67,80,118,156,245,351,521,745,1112,1624,2489,3945,5870,8365,12031,17067,24384,34251,46064,62898,85436,114544,153270,197776,255142,323193,391914,465060,531055,590155,622879,613826,615314,571373,536653,470511,436990,374714,330682,292743,255327,210918,188466,169366,153477,
-1000,25,50,72,99,132,143,242,304,477,749,1095,1749,2553,4021,5879,8654,12635,18379,26340,37477,49812,68372,91504,124690,164149,214270,272366,344027,416390,488790,556395,616367,638726,632023,627452,589328,544116,478427,443306,375987,336135,296904,254161,214188,184051,172346,150004,
-975,16,47,62,97,160,199,290,402,629,924,1320,2022,3132,4491,6427,9168,13676,20129,28381,39701,53849,73193,99154,133942,174070,228155,285860,364199,437507,505183,579278,628631,657577,644421,636846,599096,554674,483878,445270,377441,339460,295233,251612,213245,182803,172281,151887,
-950,23,36,64,95,138,170,257,390,592,952,1386,1994,3104,4807,6954,10086,14677,21736,30933,42560,58033,79786,107790,141640,187704,247503,307749,389791,460819,533435,602753,656005,677296,661459,644877,608524,558322,487711,435895,374283,336029,296979,251802,213079,181137,173751,150436,
-925,24,46,82,105,178,186,306,420,680,1010,1454,2237,3443,5110,7766,10910,16155,23357,32971,46516,62444,87072,115991,152078,199941,264563,325246,408780,481112,557360,620572,677522,698599,672181,652562,616435,562244,491711,435122,384151,334710,299839,252246,212650,180031,171491,151943,
-900,29,67,88,102,172,217,325,499,772,1113,1751,2578,3998,5888,8338,12182,17683,25323,37306,50495,68928,94219,126553,165498,218573,284316,349309,435860,512908,587158,646356,707141,724945,691204,657308,621976,560418,501960,438474,395552,339631,304435,249957,212183,179454,169434,152764,
-875,26,48,81,129,193,249,367,503,782,1146,1838,2870,4289,6327,9468,13444,19086,28542,40507,55498,73680,103197,136102,177787,232619,304000,372675,457222,544683,615924,673322,732135,739307,698703,670727,629677,562168,499695,439035,399874,347513,305657,254528,216201,179853,168366,153022,
-850,30,63,106,111,182,240,382,544,870,1363,1949,3073,4709,7059,10261,14934,21489,30730,44176,60786,81702,112346,149089,194890,252556,327070,402591,487972,576810,650601,703263,756083,762223,719713,686310,639692,567869,509230,441452,409341,353990,302358,257454,223323,182608,167879,153133,
-825,31,63,87,138,233,250,433,624,893,1409,2308,3453,5178,7639,11476,16853,24058,34461,47986,66638,91047,122370,163861,212631,271980,350177,428430,522937,607021,679309,737425,783367,791061,738727,701928,642712,575646,509825,446825,414751,355137,302432,260786,227462,178860,168880,153684,
-800,30,44,80,118,209,275,432,648,1034,1636,2538,3798,5809,8507,12878,18176,27178,38459,52743,73986,100647,134973,179561,231841,295931,377735,469920,558714,646199,709668,770770,809201,811920,757827,716782,649486,586526,513195,448199,424622,362320,306829,265103,233638,173910,167938,152500,
